item_name,source_page_url,image_url,local_filename,status,reason
Ice Pick,https://bazaardb.gg/card/wdjp7q7gyhv1lsmzskhygpbbmz/Ice-Pick,https://s.bazaardb.gg/v1/z12.0/43a600c20042cdb05bc8bf93f134d428e228b946@256.webp?v=6,Ice_Pick.png,downloaded,ok
Ice Swan,https://bazaardb.gg/card/19tngtx0nz8j9xjlj2qpl68nwn3/Ice-Swan,https://s.bazaardb.gg/v1/z12.0/971680204c7e6a78911b725fea0570b3626ec798@256.webp?v=6,Ice_Swan.png,downloaded,ok
Iceberg,https://bazaardb.gg/card/l1yg7cpnjqz7cbnn99tq9mwjwf/Iceberg,https://s.bazaardb.gg/v1/z12.0/5d12e343a8fa4b228c1f4d88a6986c09f1b4ffd4@256.webp?v=6,Iceberg.png,downloaded,ok
Icicle,https://bazaardb.gg/card/15g3h6jdtdgq7dy8ntbkgxz386s/Icicle,https://s.bazaardb.gg/v1/z12.0/21c8da30b1248c704acd433115a4f6c7e8be6207@256.webp?v=6,Icicle.png,downloaded,ok
IllusoRay,https://bazaardb.gg/card/168xkq965ytnl3500lcd9p4bsps/IllusoRay,https://s.bazaardb.gg/v1/z12.0/860f40cb5c98c2e56dbb70ec3fcba599b4729e6d@256.webp?v=6,IllusoRay.png,downloaded,ok
In Flight Meal,https://bazaardb.gg/card/16kpy6lcvbgm86xjk9kj62jt618/In-Flight-Meal,https://s.bazaardb.gg/v1/z12.0/426570f4f3301635d0b05d8c070d3a46b5d3680a@256.webp?v=6,In_Flight_Meal.png,downloaded,ok
Instant Noodles,https://bazaardb.gg/card/13lmmh9mmhg6jsnzqndq0jjcxtl/Instant-Noodles,https://s.bazaardb.gg/v1/z12.0/620ae9c6c0a0e7e39ba698a790d182ff1277e8a0@256.webp?v=6,Instant_Noodles.png,downloaded,ok
Jabalian Dagger,https://bazaardb.gg/card/tk7wy18sm67l23szsgmt2d7g8p/Jabalian-Dagger,https://s.bazaardb.gg/v1/z12.0/eb5288ffe8e45ef99d9d959eb2d96f1d04ec575d@256.webp?v=6,Jabalian_Dagger.png,downloaded,ok
Jambalaya,https://bazaardb.gg/card/gv4slsdxpmkf6jtszc2c93dtd5/Jambalaya,https://s.bazaardb.gg/v1/z12.0/a9e3c093ff9b07e2f4ac559ab34cee3e550e9b51@256.webp?v=6,Jambalaya.png,downloaded,ok
Javelin,https://bazaardb.gg/card/6mykdnnhbmzvz10x99yk7vmnvx/Javelin,https://s.bazaardb.gg/v1/z12.0/1f318a44909e9b3fe35496fd6ec320d90a4f04e5@256.webp?v=6,Javelin.png,downloaded,ok
Jumbo Wok,https://bazaardb.gg/card/7wxwl6s63v8dd5n82wwbdzck45/Jumbo-Wok,https://s.bazaardb.gg/v1/z12.0/7be1781faa815ce167b9714fe9d88cbbb3811b01@256.webp?v=6,Jumbo_Wok.png,downloaded,ok
Kinetic Cannon,https://bazaardb.gg/card/10nn8x8pp9c6npjsqbmyd447hgy/Kinetic-Cannon,https://s.bazaardb.gg/v1/z12.0/0997eb37f80ce17869cab746bf9b338d75700b98@256.webp?v=6,Kinetic_Cannon.png,downloaded,ok
Kite,https://bazaardb.gg/card/n6b01vb7w7gkx67wy5wtm2bb6g/Kite,https://s.bazaardb.gg/v1/z12.0/0082eb644321ec8d479257676c982a4e40f72dcb@256.webp?v=6,Kite.png,downloaded,ok
Laboratory,https://bazaardb.gg/card/5djfn4js2z3xz4tk4lxlxpncsc/Laboratory,https://s.bazaardb.gg/v1/z12.0/eddb5161603bf90c44a370d1c0c5a313f5a54247@256.webp?v=6,Laboratory.png,downloaded,ok
Landscraper,https://bazaardb.gg/card/f0v6znm8x3066bjfsz6mgxh58k/Landscraper,https://s.bazaardb.gg/v1/z12.0/b3910fda7fac4060fea0a6f2ef2eb93a78a0d65a@256.webp?v=6,Landscraper.png,downloaded,ok
Launch Tower,https://bazaardb.gg/card/wfh7bvzzp8lv677k7mwbxld34m/Launch-Tower,https://s.bazaardb.gg/v1/z12.0/65a963ea65bc3d20cb3962be5a03cb12b2144243@256.webp?v=6,Launch_Tower.png,downloaded,ok
Laurel's Favorite,https://bazaardb.gg/card/jzx7mm0xb3w9tjm83zgndlnbgj/Laurel's-Favorite,https://s.bazaardb.gg/v1/z12.0/dfed13b733d3f2fb4471c60a43b27b235d98202c@256.webp?v=6,Laurel's_Favorite.png,downloaded,ok
Laurel's Fortress,https://bazaardb.gg/card/s5fbkqsssy27ct2v3lx2xs7qdj/Laurel's-Fortress,https://s.bazaardb.gg/v1/z12.0/1f68a193ba957ce14786de0d7a5704becab11aa7@256.webp?v=6,Laurel's_Fortress.png,downloaded,ok
LavaRoller,https://bazaardb.gg/card/10txz4vjvs4q0f92pw1vfzcyvn9/LavaRoller,https://s.bazaardb.gg/v1/z12.0/cca6ea25de8bc46abb3948014c81847ab2970490@256.webp?v=6,LavaRoller.png,downloaded,ok
Life Preserver,https://bazaardb.gg/card/bspq0xd5tzdnyncqqxmxtmf7cg/Life-Preserver,https://s.bazaardb.gg/v1/z12.0/d7e9792901b2acd8b29194cb93d0fa8c3b1cad15@256.webp?v=6,Life_Preserver.png,downloaded,ok
Meat Tenderizer,https://bazaardb.gg/card/sp1tc50298kdcf2q45zpb6bs6y/Meat-Tenderizer,https://s.bazaardb.gg/v1/z12.0/2dc6cd4bbfe8c352c7b3e6014c296f5695b49655@256.webp?v=6,Meat_Tenderizer.png,downloaded,ok
Microwave,https://bazaardb.gg/card/19nhsyps3xm1syz0hc1tzmyn2xg/Microwave,https://s.bazaardb.gg/v1/z12.0/5a1c6ee268230d0e0f73309f9b214bdfd8bdba0a@256.webp?v=6,Microwave.png,downloaded,ok
Mini Fridge,https://bazaardb.gg/card/87s3g9zh6b5ys282vlfk713hhk/Mini-Fridge,https://s.bazaardb.gg/v1/z12.0/3232b8eb7f87777c6af1122cda9646447f1b34a4@256.webp?v=6,Mini_Fridge.png,downloaded,ok
Momma Saur,https://bazaardb.gg/card/12nys5l3y46blw865lm31bw0yv4/Momma-Saur,https://s.bazaardb.gg/v1/z12.0/dec2849cfa60385f3c6290586a5bfc0aff78d133@256.webp?v=6,Momma_Saur.png,downloaded,ok
Monocle,https://bazaardb.gg/card/172fh2pvpj5ysxv50d8vhp35kj7/Monocle,https://s.bazaardb.gg/v1/z12.0/62a7532c0cbaae3ec3310d11ab5a86468a2876fb@256.webp?v=6,Monocle.png,downloaded,ok
Mortal Coil,https://bazaardb.gg/card/p57f12khtpsdmc7py6x9f7d3gp/Mortal-Coil,https://s.bazaardb.gg/v1/z12.0/27c4656face042b0b7faf14612399efc8478c502@256.webp?v=6,Mortal_Coil.png,downloaded,ok
Mouse Trap,https://bazaardb.gg/card/18k4qy6yv60z95mqf0dlstkw901/Mouse-Trap,https://s.bazaardb.gg/v1/z12.0/5941bddd11ae40461fa3e76de36d880c2f36b150@256.webp?v=6,Mouse_Trap.png,downloaded,ok
Narwhal,https://bazaardb.gg/card/45jspjg8x08xzhj4hzbtm4mjx/Narwhal,https://s.bazaardb.gg/v1/z12.0/b0d3d944a56fe562b3cde5baa3e658b7e1e9a668@256.webp?v=6,Narwhal.png,downloaded,ok
Oinkment,https://bazaardb.gg/card/httl1g5m17m513cnplf730l2vf/Oinkment,https://s.bazaardb.gg/v1/z12.0/a4f31919c395ab5cb7c0ad489e5d846e67f51fef@256.webp?v=6,Oinkment.png,downloaded,ok
Orbital Polisher,https://bazaardb.gg/card/13kmb6l2b8s75p0mqtzdzsk440z/Orbital-Polisher,https://s.bazaardb.gg/v1/z12.0/6539f3a377de09ce277bb64940db73c6c4a0499b@256.webp?v=6,Orbital_Polisher.png,downloaded,ok
Ornithopter,https://bazaardb.gg/card/yjdmx24kbs18mj41kjxtdk7wnl/Ornithopter,https://s.bazaardb.gg/v1/z12.0/8e86482a7a83bfbe3760072560729fa2a14792e0@256.webp?v=6,Ornithopter.png,downloaded,ok
Oven,https://bazaardb.gg/card/3hdqm7cmcsgtslj3tc5d23fq42/Oven,https://s.bazaardb.gg/v1/z12.0/735c7fa997f145d2955275bb8cd032835f98c51d@256.webp?v=6,Oven.png,downloaded,ok
Oven Mitts,https://bazaardb.gg/card/z15zm9gz8cjmqy333py8h7sk44/Oven-Mitts,https://s.bazaardb.gg/v1/z12.0/ff8bf6c8532d41002f122c5b608fcbaf142f0ef6@256.webp?v=6,Oven_Mitts.png,downloaded,ok
Oxygen Mask,https://bazaardb.gg/card/z1bm0qxbyxp1qq8ntgqplbdklq/Oxygen-Mask,https://s.bazaardb.gg/v1/z12.0/73713a1a534c3123eca98dbd4d8c7b9a686964fb@256.webp?v=6,Oxygen_Mask.png,downloaded,ok
Pancakes,https://bazaardb.gg/card/5p9jv38f4pg3w3g3hg44xqwwq1/Pancakes,https://s.bazaardb.gg/v1/z12.0/37bb54afdf2ae44247fdfe1d358e593d2f50622a@256.webp?v=6,Pancakes.png,downloaded,ok
Pantry,https://bazaardb.gg/card/11gf3jp0dp4wlkfh7t9q7wl0c24/Pantry,https://s.bazaardb.gg/v1/z12.0/e77b90fae62c3987759528808b5fb699149b2d60@256.webp?v=6,Pantry.png,downloaded,ok
Pasta,https://bazaardb.gg/card/17tbkvmhv7wmj2ksq0fbzhldjlp/Pasta,https://s.bazaardb.gg/v1/z12.0/686517b1cceb466798f4a3910ad19db46c9f9093@256.webp?v=6,Pasta.png,downloaded,ok
Pastry Cart,https://bazaardb.gg/card/61t86ts6ztmgvy9lnlc1zg4tn5/Pastry-Cart,https://s.bazaardb.gg/v1/z12.0/69ec9746606690d6d219c026f9be7fa4ed81ff28@256.webp?v=6,Pastry_Cart.png,downloaded,ok
Pawn Shop,https://bazaardb.gg/card/7sx9zl3q4n7bfsp5flj4jc2cg9/Pawn-Shop,https://s.bazaardb.gg/v1/z12.0/5fbe904ac3038d5d41b09750cda4dd4e9ef89976@256.webp?v=6,Pawn_Shop.png,downloaded,ok
Pinata,https://bazaardb.gg/card/1cmqj5t5q7jgn5t0xllgz2wskg/Pinata,https://s.bazaardb.gg/v1/z12.0/2b52b11899dc8e0c805146387341be53c59174d5@256.webp?v=6,Pinata.png,downloaded,ok
Pinwheel,https://bazaardb.gg/card/yjzws5hcx9ch1zv4f2zxsw4txg/Pinwheel,https://s.bazaardb.gg/v1/z12.0/c87ea5affa88c8262e43ef114b83216504ec7a6d@256.webp?v=6,Pinwheel.png,downloaded,ok
Pistol Sword,https://bazaardb.gg/card/hwvx1qkljxn8wvt6dh9bw8xyvp/Pistol-Sword,https://s.bazaardb.gg/v1/z12.0/69406f69492bb70cd7fda2a419138c4e352eccb9@256.webp?v=6,Pistol_Sword.png,downloaded,ok
Pizza,https://bazaardb.gg/card/ngvfzd6b5nxgb73h2d60fjcjs0/Pizza,https://s.bazaardb.gg/v1/z12.0/4b6c2dfd23a2ac62c1cc1727ed23a24ecaac03dc@256.webp?v=6,Pizza.png,downloaded,ok
Pizza Cutter,https://bazaardb.gg/card/16tglt73df5qsw8j8sg39x022b9/Pizza-Cutter,https://s.bazaardb.gg/v1/z12.0/06b8a0103cfab630dff3b8c0c96c40c227f97fc1@256.webp?v=6,Pizza_Cutter.png,downloaded,ok
Poppy Field,https://bazaardb.gg/card/4j0q43tk8261xd8tbn365ftyvk/Poppy-Field,https://s.bazaardb.gg/v1/z12.0/4fabf46c6980e6672f878706482d55d65dee0586@256.webp?v=6,Poppy_Field.png,downloaded,ok
Port,https://bazaardb.gg/card/3pghk5dcjx67p4027tcyq0c8pv/Port,https://s.bazaardb.gg/v1/z12.0/b3f7f33643d6948c801591f3dcadb9e4849e5865@256.webp?v=6,Port.png,downloaded,ok
Potion Distillery,https://bazaardb.gg/card/d0fd7t6cq1q6bm438dd4hmbd5/Potion-Distillery,https://s.bazaardb.gg/v1/z12.0/5bf6627da4a1e1473ee5a7f17d78507d0ee9a16a@256.webp?v=6,Potion_Distillery.png,downloaded,ok
Potion Potion,https://bazaardb.gg/card/zym778jbs3swc0z7lq544dbygx/Potion-Potion,https://s.bazaardb.gg/v1/z12.0/c3f9cdf32ea37d53c3cefc3f49f7a1ca303647b4@256.webp?v=6,Potion_Potion.png,downloaded,ok
Pressure Heater,https://bazaardb.gg/card/z1ky4117118zb9bd5lb7qpby1g/Pressure-Heater,https://s.bazaardb.gg/v1/z12.0/0749222a821a18110099cd6a9b1086e4fa6d76a2@256.webp?v=6,Pressure_Heater.png,downloaded,ok
Pumpkin,https://bazaardb.gg/card/tp510b2g3y7fv41xw2296pg5sg/Pumpkin,https://s.bazaardb.gg/v1/z12.0/3c3e0918c4b8d08876bd85d0167bcfc5a2370af8@256.webp?v=6,Pumpkin.png,downloaded,ok
Pyg's Gym,https://bazaardb.gg/card/9kj4jxdnckm6tpz0glt4hgswk9/Pyg's-Gym,https://s.bazaardb.gg/v1/z12.0/aa0a426cabe39da1790ea912a477f179a928708b@256.webp?v=6,Pyg's_Gym.png,downloaded,ok
Pyrocarbon,https://bazaardb.gg/card/5kgfz50sp589gtzy5xw5l8qhbc/Pyrocarbon,https://s.bazaardb.gg/v1/z12.0/01f6b273a9dad80bc4f1eb89c50e8578307ab281@256.webp?v=6,Pyrocarbon.png,downloaded,ok
Ramrod,https://bazaardb.gg/card/19n2j2hwz6nn0j82gtmqs04bcbd/Ramrod,https://s.bazaardb.gg/v1/z12.0/50087e21a2710fa4d9f63e9cd9f1d368f8b28efa@256.webp?v=6,Ramrod.png,downloaded,ok
Recycling Bin,https://bazaardb.gg/card/qh1mpk04g5x9sms5cmjgc5q01g/Recycling-Bin,https://s.bazaardb.gg/v1/z12.0/04539f1f0dcb536629267c9fb853f352897f826a@256.webp?v=6,Recycling_Bin.png,downloaded,ok
Red Lantern,https://bazaardb.gg/card/8qcf95vlgnh0539cvdwxx7qyxj/Red-Lantern,https://s.bazaardb.gg/v1/z12.0/218db71ab5d16d4250aa64cfe3a16585d67d45e2@256.webp?v=6,Red_Lantern.png,downloaded,ok
Refrigerator,https://bazaardb.gg/card/13pj5z9d3fblkzpg3hvj268dj6t/Refrigerator,https://s.bazaardb.gg/v1/z12.0/19177c0163178e1f83ad7c7ae4f0dadf15255237@256.webp?v=6,Refrigerator.png,downloaded,ok
Rice,https://bazaardb.gg/card/12v3jlhbwjw9w1qcyv23f0906s0/Rice,https://s.bazaardb.gg/v1/z12.0/d26ffa8e6cc8a5b2bb4555e4964a60c24975213a@256.webp?v=6,Rice.png,downloaded,ok
Rice Cooker,https://bazaardb.gg/card/g8sbw27qf4fjsvwsv0bkm51cjp/Rice-Cooker,https://s.bazaardb.gg/v1/z12.0/319a1d63ecbe42ae9d0ec40b525174d3f0a6b8b6@256.webp?v=6,Rice_Cooker.png,downloaded,ok
Rolling Pin,https://bazaardb.gg/card/5127cbzgllmgv5s932w1pynsfb/Rolling-Pin,https://s.bazaardb.gg/v1/z12.0/8418fa21b17652ef0519ce24eed6621a6c5610df@256.webp?v=6,Rolling_Pin.png,downloaded,ok
Runic Blade,https://bazaardb.gg/card/2s2pdq3g58481z1tsmq6l0q7vx/Runic-Blade,https://s.bazaardb.gg/v1/z12.0/a8e268ee8748e94521271bd1ef15b172cf348e38@256.webp?v=6,Runic_Blade.png,downloaded,ok
Saffron,https://bazaardb.gg/card/443pmqm4gp2xjjb14k871k4639/Saffron,https://s.bazaardb.gg/v1/z12.0/a412b35fe2a75684989b8af63ecece7fcd5d26c3@256.webp?v=6,Saffron.png,downloaded,ok
Salt,https://bazaardb.gg/card/17xsbpgxk85c47g36g22nhydq75/Salt,https://s.bazaardb.gg/v1/z12.0/a4a17e909de79c5b2865cd9dc96b81bf841a4bf0@256.webp?v=6,Salt.png,downloaded,ok
Sandbags,https://bazaardb.gg/card/15vxwntwj63ml14tkmxmsbsgmk0/Sandbags,https://s.bazaardb.gg/v1/z12.0/94bc4b4d2883e76ff06e0fbc43a4ab2382ab7f06@256.webp?v=6,Sandbags.png,downloaded,ok
Serving Platter,https://bazaardb.gg/card/v49tkg3wdgh1wvvtqmtf6xff86/Serving-Platter,https://s.bazaardb.gg/v1/z12.0/4302c7332f021d09b4df46b852251ba5954ab82f@256.webp?v=6,Serving_Platter.png,downloaded,ok
Sextant,https://bazaardb.gg/card/17p56smvj8v84zph8c2gy06mfls/Sextant,https://s.bazaardb.gg/v1/z12.0/5896bd91bca8f2b933ea50d34d7b50327a307170@256.webp?v=6,Sextant.png,downloaded,ok
Shadowed Cloak,https://bazaardb.gg/card/kggklc12bvxvqsqlz045j4cbp6/Shadowed-Cloak,https://s.bazaardb.gg/v1/z12.0/b2d32942b245a0eec83a8d5774ce12b87b25d748@256.webp?v=6,Shadowed_Cloak.png,downloaded,ok
Sharkclaws,https://bazaardb.gg/card/179cvyk9yyngt38sj21ft1jpg02/Sharkclaws,https://s.bazaardb.gg/v1/z12.0/bb1cd89bd575168d4b6c13a417e2df1a35b35c15@256.webp?v=6,Sharkclaws.png,downloaded,ok
Shipment,https://bazaardb.gg/card/2jdlvm700t0vjsmhd6mwq6ytg0/Shipment,https://s.bazaardb.gg/v1/z12.0/9600ab8ada806d66fdba9478d4e55b4852e49062@256.webp?v=6,Shipment.png,downloaded,ok
Show Globe,https://bazaardb.gg/card/jty6lw2mf0zz49k5mpbj67byvp/Show-Globe,https://s.bazaardb.gg/v1/z12.0/cf65ff67b3125d7dc522f3b1aae84874bba2668a@256.webp?v=6,Show_Globe.png,downloaded,ok
Skewer,https://bazaardb.gg/card/wtdvw9xjwcblcc4qm0v8z5w1jd/Skewer,https://s.bazaardb.gg/v1/z12.0/f834026e0ea4713763d726ee07813577c5f4bd37@256.webp?v=6,Skewer.png,downloaded,ok
Sky Anchor,https://bazaardb.gg/card/7c01wstyd32h6hw1dqb9854y8t/Sky-Anchor,https://s.bazaardb.gg/v1/z12.0/a9dae0bcebe02f48cb2ea199b63073d129f80557@256.webp?v=6,Sky_Anchor.png,downloaded,ok
Skyliner,https://bazaardb.gg/card/95wz42byqd9qwlnyg2tk57yybj/Skyliner,https://s.bazaardb.gg/v1/z12.0/334ef2d1185a5d44070e5da68006fb10ee089ac2@256.webp?v=6,Skyliner.png,downloaded,ok
Slushee,https://bazaardb.gg/card/njnjjfthdbsghgj3d69nn05c80/Slushee,https://s.bazaardb.gg/v1/z12.0/05be8e9dcc281f1500ed35e46c44492553f1f894@256.webp?v=6,Slushee.png,downloaded,ok
Smelling Salts,https://bazaardb.gg/card/1129zg30tm44p2bl5ssvtg7bs07/Smelling-Salts,https://s.bazaardb.gg/v1/z12.0/07e2ee903e21027e2d0874b5bbedad8e9a3f886e@256.webp?v=6,Smelling_Salts.png,downloaded,ok
Snow Globe,https://bazaardb.gg/card/c1tjcvzwbp0gbqlym7ll5c29dy/Snow-Globe,https://s.bazaardb.gg/v1/z12.0/6527c5d48cc2fe72407059c8e0a3babee786f194@256.webp?v=6,Snow_Globe.png,downloaded,ok
Snowmobile,https://bazaardb.gg/card/jygt5d3g7z9ksxlj44dpy6s9xl/Snowmobile,https://s.bazaardb.gg/v1/z12.0/930a265dcb4865f4b262dbbd89d32e59e701e4b6@256.webp?v=6,Snowmobile.png,downloaded,ok
Sorbet,https://bazaardb.gg/card/wg0n6s394b1qjcw679yss34vmv/Sorbet,https://s.bazaardb.gg/v1/z12.0/984685615edc2e52595a0a3a88222eb5d1f88df3@256.webp?v=6,Sorbet.png,downloaded,ok
Space Laser,https://bazaardb.gg/card/ngbmxsc4p7hd6jlpgb0tysvb7x/Space-Laser,https://s.bazaardb.gg/v1/z12.0/a998ddfd92a8be3798f4e09d5aa284cf9fe6c999@256.webp?v=6,Space_Laser.png,downloaded,ok
Spice Rack,https://bazaardb.gg/card/10qg57tk2w3kc2cg72gqgfyxyq5/Spice-Rack,https://s.bazaardb.gg/v1/z12.0/2c0e7aa74d0329f52de79887cfc39855c1e19ff4@256.webp?v=6,Spice_Rack.png,downloaded,ok
Spotlight,https://bazaardb.gg/card/w70zxgjws6qv3n5qncdhnyqcvx/Spotlight,https://s.bazaardb.gg/v1/z12.0/fd42876af1b1d5a3b73938030b5ce21c13bb2cd5@256.webp?v=6,Spotlight.png,downloaded,ok
Spyglass,https://bazaardb.gg/card/v486y1hpmv9ny6qjx2ndc8fgnb/Spyglass,https://s.bazaardb.gg/v1/z12.0/ce26b8c338bf61d74ae1ab2d2e149fcf4af6f208@256.webp?v=6,Spyglass.png,downloaded,ok
Stelle's Workshop,https://bazaardb.gg/card/fwvq4yvyy6l3j1xy570kzx55wd/Stelle's-Workshop,https://s.bazaardb.gg/v1/z12.0/7870ca3604267b054f439c627edd6b4fc41b3edd@256.webp?v=6,Stelle's_Workshop.png,downloaded,ok
Strawberries,https://bazaardb.gg/card/mqgg3fl48x9wng5gw25n7nzt0b/Strawberries,https://s.bazaardb.gg/v1/z12.0/4465ee6c35321ecf63c5acf76f86f0c61f9c0fc6@256.webp?v=6,Strawberries.png,downloaded,ok
Submarine,https://bazaardb.gg/card/h88whzq6f9fv30202mxwqpskt5/Submarine,https://s.bazaardb.gg/v1/z12.0/9fb7ce3d52ed7dc0e77e4d62ab30cb8e6cf05d7c@256.webp?v=6,Submarine.png,downloaded,ok
Submersible,https://bazaardb.gg/card/c47mkck7q7n1l37vcm4xskk7m9/Submersible,https://s.bazaardb.gg/v1/z12.0/00b73202d8b1f881edf2b045e01d1257c4738132@256.webp?v=6,Submersible.png,downloaded,ok
Super Syrup,https://bazaardb.gg/card/pcx3fndsnw78221j6l73xftf8p/Super-Syrup,https://s.bazaardb.gg/v1/z12.0/46fbce292f089eeb1e7a4cf3ab293fdcb61e61fe@256.webp?v=6,Super_Syrup.png,downloaded,ok
Swash Buckle,https://bazaardb.gg/card/jj2v43657600hxqnfsf9b7w5g2/Swash-Buckle,https://s.bazaardb.gg/v1/z12.0/0bb941d61c271bd2374a613d5278e8dabd822c0c@256.webp?v=6,Swash_Buckle.png,downloaded,ok
Tea Set,https://bazaardb.gg/card/1xygsxwxpf482sx6qnbly05hsx/Tea-Set,https://s.bazaardb.gg/v1/z12.0/3d5108238870cdeadcce5a3dca1118076cf54a9a@256.webp?v=6,Tea_Set.png,downloaded,ok
Tea Siphon,https://bazaardb.gg/card/xd0pd9y6k7b9z7t9z1tylc386j/Tea-Siphon,https://s.bazaardb.gg/v1/z12.0/5071e694030bfac45b8eb782ed10c614fad02624@256.webp?v=6,Tea_Siphon.png,downloaded,ok
The Boulder,https://bazaardb.gg/card/ygnxt7ngs7ssqtx0j7nvmtsygt/The-Boulder,https://s.bazaardb.gg/v1/z12.0/46e517002284a48f170a922054c1a232839f893b@256.webp?v=6,The_Boulder.png,downloaded,ok
The Tome of Yyahan,https://bazaardb.gg/card/10mf3d3tmsv13zv57ml06m33m1n/The-Tome-of-Yyahan,https://s.bazaardb.gg/v1/z12.0/7f96ad5cc86dbacbb3f519d36fe55de2e3ba4961@256.webp?v=6,The_Tome_of_Yyahan.png,downloaded,ok
Trail Mix,https://bazaardb.gg/card/v9s61pyq9pct49nlw7x93kfcz0/Trail-Mix,https://s.bazaardb.gg/v1/z12.0/29eae08bbe33765223abc1695be50bad87d784c9@256.webp?v=6,Trail_Mix.png,downloaded,ok
Tripwire,https://bazaardb.gg/card/xqqs3kvxy9c5j4ghnkdw3v0kzb/Tripwire,https://s.bazaardb.gg/v1/z12.0/cf762104557948db05fe4c14f3020c6604dd45e1@256.webp?v=6,Tripwire.png,downloaded,ok
Turtle Shell,https://bazaardb.gg/card/17w8pfxh0x3pwygksql7j7qh8yj/Turtle-Shell,https://s.bazaardb.gg/v1/z12.0/748e61f00ca69c9bb2ba8ce58070d4089a7c458f@256.webp?v=6,Turtle_Shell.png,downloaded,ok
Vial Launcher,https://bazaardb.gg/card/19ppcffyv8w4t7b6jw5ybl30mdz/Vial-Launcher,https://s.bazaardb.gg/v1/z12.0/29936a3114466631bae15f633306afe5c5c29895@256.webp?v=6,Vial_Launcher.png,downloaded,ok
Vineyard,https://bazaardb.gg/card/7h8ddvqt7fkzmdwc09ssn1nlg9/Vineyard,https://s.bazaardb.gg/v1/z12.0/3fba3dba3b30675cad3f040c4580395d2c367c38@256.webp?v=6,Vineyard.png,downloaded,ok
Vortex Cannon,https://bazaardb.gg/card/115kbw4kbzl26vccf385bstj7vg/Vortex-Cannon,https://s.bazaardb.gg/v1/z12.0/512259bd26d6c68a3adc65e936f9074c0620d06f@256.webp?v=6,Vortex_Cannon.png,downloaded,ok
Windmill,https://bazaardb.gg/card/1b07p56tsq5d66q8ct79v6kl44g/Windmill,https://s.bazaardb.gg/v1/z12.0/ac4dcf5b7370d32a1be39107ebf16848b7466e66@256.webp?v=6,Windmill.png,downloaded,ok
Yetarian Club,https://bazaardb.gg/card/h6fp6l8zx3ntxl6x2jtqyznxjk/Yetarian-Club,https://s.bazaardb.gg/v1/z12.0/fd46b8f62f8f99f16ced9801a6bce98ea5fc0b5c@256.webp?v=6,Yetarian_Club.png,downloaded,ok
Yo Yo,https://bazaardb.gg/card/ntlg0tq167kl108bhlgmfc2c2w/Yo-Yo,https://s.bazaardb.gg/v1/z12.0/eb10071720e694a3d48ba3351a46d90968d8b087@256.webp?v=6,Yo_Yo.png,downloaded,ok
Zarlic,https://bazaardb.gg/card/d00d4cm10fy7fk5flc4dv0fvc6/Zarlic,https://s.bazaardb.gg/v1/z12.0/2247ba85b79dc871397ea53199383321a4dafdb4@256.webp?v=6,Zarlic.png,downloaded,ok
Tinfoil Hat,https://bazaardb.gg/card/404znxbz8d2cy0fghmwqxplsdx/Tinfoil-Hat,https://s.bazaardb.gg/v1/z12.0/581159d8b2f5e1317a17eaee1833ae97ada6766c@256.webp?v=6,Tinfoil_Hat.png,downloaded,ok
Levitation Pad,https://bazaardb.gg/card/10jd4m934tp4q2ppn6dnpyyx0pj/Levitation-Pad,https://s.bazaardb.gg/v1/z12.0/cb124e9901eaffec235903a7f98ea22853166531@256.webp?v=6,Levitation_Pad.png,downloaded,ok
Echo Crystal,https://bazaardb.gg/card/n1gdx300yxxlzt3pf6lpqkqwhj/Echo-Crystal,https://s.bazaardb.gg/v1/z12.0/c5f90749b4971e55567345b9146a89613b0842c7@256.webp?v=6,Echo_Crystal.png,downloaded,ok
Experimental Garage,https://bazaardb.gg/card/13vnlkspnvzl6qzg84p6xd1mhm3/Experimental-Garage,https://s.bazaardb.gg/v1/z12.0/298af1693323112e7f6a385a7cc701348ee7ce33@256.webp?v=6,Experimental_Garage.png,downloaded,ok
Attachment Set,https://bazaardb.gg/card/5yw6gkc7l202g9878vvndbk7yy/Attachment-Set,https://s.bazaardb.gg/v1/z12.0/370ac7a65e12d37c6f275a91af6dc6240afdc5d5@256.webp?v=6,Attachment_Set.png,downloaded,ok
Knife Sharpener,https://bazaardb.gg/card/tj8yhsxtth2nyklpnz257ss5pc/Knife-Sharpener,https://s.bazaardb.gg/v1/z12.0/a3a6f8485b957021545e7258484f3adf6cbc5b5e@256.webp?v=6,Knife_Sharpener.png,downloaded,ok
Massive Cleaver,https://bazaardb.gg/card/30l263k0d87wqdwkpqc9600093/Massive-Cleaver,https://s.bazaardb.gg/v1/z12.0/e4f13e332dd3e1d20d7532f3b8cb33b5061cf810@256.webp?v=6,Massive_Cleaver.png,downloaded,ok
Vampire Squid,https://bazaardb.gg/card/7h4pmjwstznkkxl6vz69xn6s5p/Vampire-Squid,https://s.bazaardb.gg/v1/z12.0/2640c9d35e8f3c7834c71c30eb850a71c22dbe6e@256.webp?v=6,Vampire_Squid.png,downloaded,ok
Boom Boom Bot,https://bazaardb.gg/card/18481kcblg1x98c1blt7qldm2xh/Boom-Boom-Bot,https://s.bazaardb.gg/v1/z12.0/d8469351f9b2194e210c8087802ffd04a31086ba@256.webp?v=6,Boom_Boom_Bot.png,downloaded,ok
