item_name,source_page_url,image_url,local_filename,status,reason
Metronome,https://bazaardb.gg/card/zlkd8x1m365xclv4sfktjhvcjc/Metronome,https://s.bazaardb.gg/v1/z12.0/267d47a59947221537376d7d7173ee752696598f@256.webp?v=6,Metronome.png,skipped,duplicate-image-content
Micro Mach,https://bazaardb.gg/card/2skt69w7m9bhjzhbs0dbl9xs3y/Micro-Mach,https://s.bazaardb.gg/v1/z12.0/11cca39a4a5fc037762d0b6994b4535e2029e9c9@256.webp?v=6,Micro_Mach.png,skipped,duplicate-image-content
Monocle,https://bazaardb.gg/card/172fh2pvpj5ysxv50d8vhp35kj7/Monocle,https://s.bazaardb.gg/v1/z12.0/62a7532c0cbaae3ec3310d11ab5a86468a2876fb@256.webp?v=6,Monocle.png,skipped,duplicate-image-content
Moon Orb,https://bazaardb.gg/card/12q5fw1s2pdhw1kjy2n107n5pfz/Moon-Orb,https://s.bazaardb.gg/v1/z12.0/86b3254c673563ba2ac3b03bdac67319c7516838@256.webp?v=6,Moon_Orb.png,skipped,duplicate-image-content
Mothmeal,https://bazaardb.gg/card/18qx6x3y3p266cf6b5v37pm78k8/Mothmeal,https://s.bazaardb.gg/v1/z12.0/e872c45ecee4361c8c8adef474bf37ef115fc2c7@256.webp?v=6,Mothmeal.png,skipped,duplicate-image-content
Mouse Trap,https://bazaardb.gg/card/18k4qy6yv60z95mqf0dlstkw901/Mouse-Trap,https://s.bazaardb.gg/v1/z12.0/5941bddd11ae40461fa3e76de36d880c2f36b150@256.webp?v=6,Mouse_Trap.png,skipped,duplicate-image-content
Mr. Richardson,https://bazaardb.gg/card/64pggbt17fns75tqkx3pwp9dym/Mr.-Richardson,https://s.bazaardb.gg/v1/z12.0/6dde2e9e6fa6ba23b0282492464d50f7670f6585@256.webp?v=6,Mr._Richardson.png,skipped,duplicate-image-content
Multitool,https://bazaardb.gg/card/3vtqqvw46tw59kn5spnl4mkf0c/Multitool,https://s.bazaardb.gg/v1/z12.0/e23febf0ee9f6cb1620a043b6eae63a875a93dc1@256.webp?v=6,Multitool.png,skipped,duplicate-image-content
Myrrh,https://bazaardb.gg/card/97bm04phdqhsz8k56j8l02j5l/Myrrh,https://s.bazaardb.gg/v1/z12.0/366be916dcb4316c03982db562e9c0c3a79ff94c@256.webp?v=6,Myrrh.png,skipped,duplicate-image-content
Mysterious Crystal,https://bazaardb.gg/card/wb53szc7glm372hf8q4217g29b/Mysterious-Crystal,https://s.bazaardb.gg/v1/z12.0/863e4fe59885641cf4bc8a239c1d53391f14b593@256.webp?v=6,Mysterious_Crystal.png,skipped,duplicate-image-content
Nanobot,https://bazaardb.gg/card/ljpykjynmz28bcn3c457gjl84x/Nanobot,https://s.bazaardb.gg/v1/z12.0/147ec9bbb15f4b0e38875ad69a5f56de1cb7c304@256.webp?v=6,Nanobot.png,skipped,duplicate-image-content
Narwhal,https://bazaardb.gg/card/45jspjg8x08xzhj4hzbtm4mjx/Narwhal,https://s.bazaardb.gg/v1/z12.0/b0d3d944a56fe562b3cde5baa3e658b7e1e9a668@256.webp?v=6,Narwhal.png,skipped,duplicate-image-content
Nesting Doll,https://bazaardb.gg/card/113kp5b01qpk3h12bmjyfcdnn1f/Nesting-Doll,https://s.bazaardb.gg/v1/z12.0/07656a121444941a5a0673faf87e3b3bbe583042@256.webp?v=6,Nesting_Doll.png,skipped,duplicate-image-content
Neural Toxin,https://bazaardb.gg/card/tfjcv2nhqsd0js8h8gv3c93bn9/Neural-Toxin,https://s.bazaardb.gg/v1/z12.0/dcc4eb5ef10a1dd40a376e1691a5167620cc441b@256.webp?v=6,Neural_Toxin.png,skipped,duplicate-image-content
Ni Kola,https://bazaardb.gg/card/cpgbk7lj0hn93xtzlln6h3tzfy/Ni-Kola,https://s.bazaardb.gg/v1/z12.0/1f9684e17bd7669274e7d045ae26d97a64efbee9@256.webp?v=6,Ni_Kola.png,skipped,duplicate-image-content
Night Vision,https://bazaardb.gg/card/9f2nf833fhwjkjf93zqssqkvvq/Night-Vision,https://s.bazaardb.gg/v1/z12.0/7c82d01a8d4b3016a7e7a230e18444b8a58d9f47@256.webp?v=6,Night_Vision.png,skipped,duplicate-image-content
Nitro,https://bazaardb.gg/card/x8zdtcp4dlkdgtmm3vtfk2skpp/Nitro,https://s.bazaardb.gg/v1/z12.0/8163aa743ab528913b9724aaa95d3c34fda08e69@256.webp?v=6,Nitro.png,skipped,duplicate-image-content
Noxious Potion,https://bazaardb.gg/card/18q9wgdzgtzykbtcky0qkzjgx7h/Noxious-Potion,https://s.bazaardb.gg/v1/z12.0/895de518ed559f901e70e66f108de4652880d3c2@256.webp?v=6,Noxious_Potion.png,skipped,duplicate-image-content
Oinkment,https://bazaardb.gg/card/httl1g5m17m513cnplf730l2vf/Oinkment,https://s.bazaardb.gg/v1/z12.0/a4f31919c395ab5cb7c0ad489e5d846e67f51fef@256.webp?v=6,Oinkment.png,skipped,duplicate-image-content
Old Saltclaw,https://bazaardb.gg/card/c8fczk5fw247hncjxwh2x6dskw/Old-Saltclaw,https://s.bazaardb.gg/v1/z12.0/eb40580cac83dd94aa98eef21229471dfae5a8e7@256.webp?v=6,Old_Saltclaw.png,skipped,duplicate-image-content
Old Sword,https://bazaardb.gg/card/dyqz039qg414bp3l5j2ydbxcv0/Old-Sword,https://s.bazaardb.gg/v1/z12.0/bed55110f0f83cf07d7b56b8db9e94c9edb7ae59@256.webp?v=6,Old_Sword.png,skipped,duplicate-image-content
Omega Ray,https://bazaardb.gg/card/10cypscxfckvky559ws842wx2k4/Omega-Ray,https://s.bazaardb.gg/v1/z12.0/de737a2367ebc30247a75fa9543538683a9fd660@256.webp?v=6,Omega_Ray.png,skipped,duplicate-image-content
Optical Augment,https://bazaardb.gg/card/8259z6ghcqk7p22txtmhm839yn/Optical-Augment,https://s.bazaardb.gg/v1/z12.0/df9d0e765da11946af1502b63e362d45aa1bd8f5@256.webp?v=6,Optical_Augment.png,skipped,duplicate-image-content
Orange Piggles A,https://bazaardb.gg/card/16dv7hb47ftzfgvw3pqcvg6v8xy/Orange-Piggles-A,https://s.bazaardb.gg/v1/z12.0/b58413af6d6d965a4f04e6c834960bc511140c16@256.webp?v=6,Orange_Piggles_A.png,skipped,duplicate-image-content
Orange Piggles L,https://bazaardb.gg/card/9xv4ym15s2pnlz7qgy5x6qftzy/Orange-Piggles-L,https://s.bazaardb.gg/v1/z12.0/9002e20c63fe3caf00f97bf6200f54a310ab1f57@256.webp?v=6,Orange_Piggles_L.png,skipped,duplicate-image-content
Orange Piggles R,https://bazaardb.gg/card/n7117qybqs1kvqxy57yjdyh0sl/Orange-Piggles-R,https://s.bazaardb.gg/v1/z12.0/a051c0434aa31d86be2101ee71c91099de7ef7b1@256.webp?v=6,Orange_Piggles_R.png,skipped,duplicate-image-content
Orbital Polisher,https://bazaardb.gg/card/13kmb6l2b8s75p0mqtzdzsk440z/Orbital-Polisher,https://s.bazaardb.gg/v1/z12.0/6539f3a377de09ce277bb64940db73c6c4a0499b@256.webp?v=6,Orbital_Polisher.png,skipped,duplicate-image-content
Orly,https://bazaardb.gg/card/ms0ymkggmwctwddy3lswtc0f62/Orly,https://s.bazaardb.gg/v1/z12.0/da50d7d895ece4e4d0c6dc59bcb2f2eedbd6c0d1@256.webp?v=6,Orly.png,skipped,duplicate-image-content
Ornithopter,https://bazaardb.gg/card/yjdmx24kbs18mj41kjxtdk7wnl/Ornithopter,https://s.bazaardb.gg/v1/z12.0/8e86482a7a83bfbe3760072560729fa2a14792e0@256.webp?v=6,Ornithopter.png,skipped,duplicate-image-content
Pancakes,https://bazaardb.gg/card/5p9jv38f4pg3w3g3hg44xqwwq1/Pancakes,https://s.bazaardb.gg/v1/z12.0/37bb54afdf2ae44247fdfe1d358e593d2f50622a@256.webp?v=6,Pancakes.png,skipped,duplicate-image-content
Paper Airplane,https://bazaardb.gg/card/7tptdzdt4y3mp330mdx64l2sbj/Paper-Airplane,https://s.bazaardb.gg/v1/z12.0/349f14e29cda9615034a0a068942526a2af0c071@256.webp?v=6,Paper_Airplane.png,skipped,duplicate-image-content
Parts Picker,https://bazaardb.gg/card/10tmfcp1x5mt4f7j4q9hfqhdx09/Parts-Picker,https://s.bazaardb.gg/v1/z12.0/f9a0c561ac59b5c7dc81bc2fc849c9cc1cb22d29@256.webp?v=6,Parts_Picker.png,skipped,duplicate-image-content
Pasta,https://bazaardb.gg/card/17tbkvmhv7wmj2ksq0fbzhldjlp/Pasta,https://s.bazaardb.gg/v1/z12.0/686517b1cceb466798f4a3910ad19db46c9f9093@256.webp?v=6,Pasta.png,skipped,duplicate-image-content
Pearl,https://bazaardb.gg/card/2zs0qmhclpv2j1789yd7ph6p6j/Pearl,https://s.bazaardb.gg/v1/z12.0/164a0f2a160ee585f4c9e7c8414913c0af4442de@256.webp?v=6,Pearl.png,skipped,duplicate-image-content
Pelt,https://bazaardb.gg/card/19dhlysvwms9vfsj44w0349gbh0/Pelt,https://s.bazaardb.gg/v1/z12.0/14ea765edc4b4e83ee2097c71e2fad9281ef18fb@256.webp?v=6,Pelt.png,skipped,duplicate-image-content
PenFT,https://bazaardb.gg/card/ms91f9jmlgfzk1kbb3wlkm3nwj/PenFT,https://s.bazaardb.gg/v1/z12.0/b60ea8bb12776902fe6fda0ace826dbdf5cdf41a@256.webp?v=6,PenFT.png,skipped,duplicate-image-content
Pepper Spray,https://bazaardb.gg/card/14m87dkhglg04lmggfvjqk6vxhk/Pepper-Spray,https://s.bazaardb.gg/v1/z12.0/8b357cd2c1485a339c28e1506cc96c5b09ab3270@256.webp?v=6,Pepper_Spray.png,skipped,duplicate-image-content
Pesky Pete,https://bazaardb.gg/card/zglq6xnbvbqqc5nzyf88pty9m8/Pesky-Pete,https://s.bazaardb.gg/v1/z12.0/fdaf650c34904439907094f8c2bf95ca8230e808@256.webp?v=6,Pesky_Pete.png,skipped,duplicate-image-content
Pet Rock,https://bazaardb.gg/card/1nk97x8vj0p59000n2j72kgsth/Pet-Rock,https://s.bazaardb.gg/v1/z12.0/e845a0be98d8b07c7db4a9aedcea831c618b3faa@256.webp?v=6,Pet_Rock.png,skipped,duplicate-image-content
Philosopher's Stone,https://bazaardb.gg/card/nxpp3vn1p9j5mwvvg6z2wpbq6j/Philosopher's-Stone,https://s.bazaardb.gg/v1/z12.0/c5289d4d9056dda710990c8bb65edeb01112c167@256.webp?v=6,Philosopher's_Stone.png,skipped,duplicate-image-content
Piggles,https://bazaardb.gg/card/n0p4lxlf66vt39zk90fghfwwxf/Piggles,https://s.bazaardb.gg/v1/z12.0/9e7911e4b5c74c525cf605da4a1f62e6ac3584b9@256.webp?v=6,Piggles.png,skipped,duplicate-image-content
Piggles Protectors,https://bazaardb.gg/card/cjbp6pn80f596t6w2jj3kxlpy3/Piggles-Protectors,https://s.bazaardb.gg/v1/z12.0/a235354bc2a81de272fbdf9db777a7aa0bfc3b03@256.webp?v=6,Piggles_Protectors.png,skipped,duplicate-image-content
Piggy Bank,https://bazaardb.gg/card/nxmtncvy43wg654v9sfs883qzp/Piggy-Bank,https://s.bazaardb.gg/v1/z12.0/1e9717d62bc7b12e9efbfa55d82d13b0950089b6@256.webp?v=6,Piggy_Bank.png,skipped,duplicate-image-content
Pilot's Wings,https://bazaardb.gg/card/16z1dgf5vf78mx4lwl3v8nmh7kt/Pilot's-Wings,https://s.bazaardb.gg/v1/z12.0/41bbf6c44f6f78cc5a37d6047519883e5f6fe9f1@256.webp?v=6,Pilot's_Wings.png,skipped,duplicate-image-content
Pinwheel,https://bazaardb.gg/card/yjzws5hcx9ch1zv4f2zxsw4txg/Pinwheel,https://s.bazaardb.gg/v1/z12.0/c87ea5affa88c8262e43ef114b83216504ec7a6d@256.webp?v=6,Pinwheel.png,skipped,duplicate-image-content
Piranha,https://bazaardb.gg/card/npfmz76myy1gh4hxm4w1h8g3wl/Piranha,https://s.bazaardb.gg/v1/z12.0/a227e369b82abf10819950188ba1d1820ffc86c0@256.webp?v=6,Piranha.png,skipped,duplicate-image-content
Pizza Cutter,https://bazaardb.gg/card/16tglt73df5qsw8j8sg39x022b9/Pizza-Cutter,https://s.bazaardb.gg/v1/z12.0/06b8a0103cfab630dff3b8c0c96c40c227f97fc1@256.webp?v=6,Pizza_Cutter.png,skipped,duplicate-image-content
Plasma Grenade,https://bazaardb.gg/card/vlwhdvs2t29m103d7l4pttt8k7/Plasma-Grenade,https://s.bazaardb.gg/v1/z12.0/6e714684a1e0f3b13be9d7708e1a9d96dcefd9ff@256.webp?v=6,Plasma_Grenade.png,skipped,duplicate-image-content
Pocket Knife,https://bazaardb.gg/card/v952mhzy50j3vvt79d1z6fxkwg/Pocket-Knife,https://s.bazaardb.gg/v1/z12.0/7240118bbcd6ad7ebb199436fe2a39367996cb74@256.webp?v=6,Pocket_Knife.png,skipped,duplicate-image-content
Poke,https://bazaardb.gg/card/1cftj0cl7pt9z3969nl3nsqjyd/Poke,https://s.bazaardb.gg/v1/z12.0/be16a7ffca3ff2e9f3d25c023188427582c2f601@256.webp?v=6,Poke.png,skipped,duplicate-image-content
Pop Snappers,https://bazaardb.gg/card/33zl8gh869n0xcyk79dw6vdflj/Pop-Snappers,https://s.bazaardb.gg/v1/z12.0/c3fc43bd9788e1d6f95ac4e387a0659d2d6e357a@256.webp?v=6,Pop_Snappers.png,skipped,duplicate-image-content
Powder Horn,https://bazaardb.gg/card/l9qm8wdmj0nznh5cybs29gw8c/Powder-Horn,https://s.bazaardb.gg/v1/z12.0/606512b253cfeca9ff55b760563167ba81f1aed3@256.webp?v=6,Powder_Horn.png,skipped,duplicate-image-content
Power Sander,https://bazaardb.gg/card/83q1mx5j7tgn1myjgfmp0cjb1h/Power-Sander,https://s.bazaardb.gg/v1/z12.0/57f36ff48229979d38c7af159b6c41a391b1d217@256.webp?v=6,Power_Sander.png,skipped,duplicate-image-content
Precision Calipers,https://bazaardb.gg/card/80b4sdy2wcq703n3bdfx3mh1ks/Precision-Calipers,https://s.bazaardb.gg/v1/z12.0/25cb246c75e0d7fc256cc6767c3b3e10a3944aa8@256.webp?v=6,Precision_Calipers.png,skipped,duplicate-image-content
Premium Green Piggles,https://bazaardb.gg/card/ghlsd9b2bdmhxywtvyk6ntd3jj/Premium-Green-Piggles,https://s.bazaardb.gg/v1/z12.0/ca5fa729210bc2078cef3f0716b5e88a503d04e5@256.webp?v=6,Premium_Green_Piggles.png,skipped,duplicate-image-content
Premium Orange Piggles,https://bazaardb.gg/card/12cpftm1n259pbpm8nslk65gp7p/Premium-Orange-Piggles,https://s.bazaardb.gg/v1/z12.0/20ccbf23aab2038a1634f4ed67a0ca07a55242d5@256.webp?v=6,Premium_Orange_Piggles.png,skipped,duplicate-image-content
Premium Piggles,https://bazaardb.gg/card/1xdt2wzvspw1n24wmk04z59mny/Premium-Piggles,https://s.bazaardb.gg/v1/z12.0/fc9a236effc038e7eb741e9c7f3171cd1168e2eb@256.webp?v=6,Premium_Piggles.png,skipped,duplicate-image-content
Premium Red Piggles,https://bazaardb.gg/card/x97kzdd2fx176wghs08wnwx0t8/Premium-Red-Piggles,https://s.bazaardb.gg/v1/z12.0/f8bcb00730198664096a0c5fd93d613034cf1f9b@256.webp?v=6,Premium_Red_Piggles.png,skipped,duplicate-image-content
Premium Yellow Piggles,https://bazaardb.gg/card/151f61stksqvg1wxhsvfs5kphd3/Premium-Yellow-Piggles,https://s.bazaardb.gg/v1/z12.0/6f6fafdb27f44a829627af48b69ab4492e7f541e@256.webp?v=6,Premium_Yellow_Piggles.png,skipped,duplicate-image-content
Proboscis,https://bazaardb.gg/card/1b3wvj0gbpdwtpb6f2nf4h1l12l/Proboscis,https://s.bazaardb.gg/v1/z12.0/2ff45f68ee699cc6b65eae91a0900d4ce443b66d@256.webp?v=6,Proboscis.png,skipped,duplicate-image-content
Quicksilver,https://bazaardb.gg/card/dh6qlvfjcsmf9mml0t09hgx3nj/Quicksilver,https://s.bazaardb.gg/v1/z12.0/7a1acf509441ea3a90330dd82a7b91882c5b2da1@256.webp?v=6,Quicksilver.png,skipped,duplicate-image-content
Quill and Ink,https://bazaardb.gg/card/13vjwxtv5s98bppt2sftg7p3bwz/Quill-and-Ink,https://s.bazaardb.gg/v1/z12.0/6f1ec30c51c8ba78a46cc78e41b3117f3fbc6080@256.webp?v=6,Quill_and_Ink.png,skipped,duplicate-image-content
Radar Module,https://bazaardb.gg/card/5y75nq9vzmth7pv85p5jn04qch/Radar-Module,https://s.bazaardb.gg/v1/z12.0/16fef56ef3795d8889a992c39cbf4861f95c97b2@256.webp?v=6,Radar_Module.png,skipped,duplicate-image-content
Rainbow Potion,https://bazaardb.gg/card/6h3b8j5ynpy1cn5g8y7h61fk4c/Rainbow-Potion,https://s.bazaardb.gg/v1/z12.0/8ad1c2d98e5449b1496e911da5e3af211ca32de2@256.webp?v=6,Rainbow_Potion.png,skipped,duplicate-image-content
Recycler Bot,https://bazaardb.gg/card/2xp13z9fmssmnqjmmhlplnbltw/Recycler-Bot,https://s.bazaardb.gg/v1/z12.0/e4d0e75a4c9a444d868472f7c77627d4684cbfe6@256.webp?v=6,Recycler_Bot.png,skipped,duplicate-image-content
Red Button,https://bazaardb.gg/card/qcpcgj24fd2vvs3v0kwxgh44nc/Red-Button,https://s.bazaardb.gg/v1/z12.0/ce916d706f1ab48081623ff4e90ae5ec1c7b88ed@256.webp?v=6,Red_Button.png,skipped,duplicate-image-content
Red Gumball,https://bazaardb.gg/card/k4ss8x3mzvddtwvwn7vd4w6mlm/Red-Gumball,https://s.bazaardb.gg/v1/z12.0/ac231c287e6eff8fe60a5128a720f0c682645cbd@256.webp?v=6,Red_Gumball.png,skipped,duplicate-image-content
Red Lantern,https://bazaardb.gg/card/8qcf95vlgnh0539cvdwxx7qyxj/Red-Lantern,https://s.bazaardb.gg/v1/z12.0/218db71ab5d16d4250aa64cfe3a16585d67d45e2@256.webp?v=6,Red_Lantern.png,skipped,duplicate-image-content
Red Piggles A,https://bazaardb.gg/card/nqnxqjv3v1s2dky6b11sk6s0x9/Red-Piggles-A,https://s.bazaardb.gg/v1/z12.0/05cef813f81eb9a3139c63d3ad55cf1d8982146d@256.webp?v=6,Red_Piggles_A.png,skipped,duplicate-image-content
Red Piggles L,https://bazaardb.gg/card/y5zj0vftkyz938g3637n5n710s/Red-Piggles-L,https://s.bazaardb.gg/v1/z12.0/ff9feabcd44c1109cb345988105df9454785fb2b@256.webp?v=6,Red_Piggles_L.png,skipped,duplicate-image-content
Red Piggles R,https://bazaardb.gg/card/yg51mnj1sd8c0wy2f5whdk0093/Red-Piggles-R,https://s.bazaardb.gg/v1/z12.0/abb178433af8aa633d9aadf5eef31abfd153bd1b@256.webp?v=6,Red_Piggles_R.png,skipped,duplicate-image-content
RED F1R3FLY,https://bazaardb.gg/card/13c92dvn7bfs022ty5475zvjdf7/RED-F1R3FLY,https://s.bazaardb.gg/v1/z12.0/d5e9107ef2533a4be72f038eaaf97d54e094adc9@256.webp?v=6,RED_F1R3FLY.png,skipped,duplicate-image-content
Regeneration Potion,https://bazaardb.gg/card/3jsqs46xyl57qb5t9nm54t0nll/Regeneration-Potion,https://s.bazaardb.gg/v1/z12.0/9a840fb3f5f2317170f0e053122133e6b518d4fe@256.webp?v=6,Regeneration_Potion.png,skipped,duplicate-image-content
Remote Control,https://bazaardb.gg/card/gd6npgmlhw9cmb448q2jscmm2h/Remote-Control,https://s.bazaardb.gg/v1/z12.0/e021c9e3d53db7694251098bae4ca04f1c6bbc17@256.webp?v=6,Remote_Control.png,skipped,duplicate-image-content
Repair Drone,https://bazaardb.gg/card/sftn0dw16751cf97j6tf55q8c/Repair-Drone,https://s.bazaardb.gg/v1/z12.0/bdd26167171dc7b7df299d49ac2cfda00114f16d@256.webp?v=6,Repair_Drone.png,skipped,duplicate-image-content
Resistance Bands,https://bazaardb.gg/card/y8qhs93znm9znnk55vzlvycmns/Resistance-Bands,https://s.bazaardb.gg/v1/z12.0/cac65ec77be161a336168f45007436244b7a7ae9@256.webp?v=6,Resistance_Bands.png,skipped,duplicate-image-content
Resonance Crystal,https://bazaardb.gg/card/hphthyc6qmyq6w38sz2wfj2nxw/Resonance-Crystal,https://s.bazaardb.gg/v1/z12.0/27d0bf2baeddce39abfddc1afcfbf3096a99f7c6@256.webp?v=6,Resonance_Crystal.png,skipped,duplicate-image-content
Revolver,https://bazaardb.gg/card/s1ctwpplcwmdypdmqfsvclz0xp/Revolver,https://s.bazaardb.gg/v1/z12.0/f9ebe85e8acbac8498a8bd3eda6d2ac15207408c@256.webp?v=6,Revolver.png,skipped,duplicate-image-content
Rewards Card,https://bazaardb.gg/card/byv7bt647ddcptdxxf4zw6l1z3/Rewards-Card,https://s.bazaardb.gg/v1/z12.0/081e9b75270b750b612859528fe9a178326fa2bd@256.webp?v=6,Rewards_Card.png,skipped,duplicate-image-content
Ring King Gauntlets,https://bazaardb.gg/card/9b49ym7jdlj0jd13gcz8ggb928/Ring-King-Gauntlets,https://s.bazaardb.gg/v1/z12.0/e2a8a8703cb46a975cb9991343c9a206fe1db53c@256.webp?v=6,Ring_King_Gauntlets.png,skipped,duplicate-image-content
Ritual Dagger,https://bazaardb.gg/card/h3zkyjqxsbz0939v3q17m0sx50/Ritual-Dagger,https://s.bazaardb.gg/v1/z12.0/ab11b52e1e6a9df952c54614418078ffbb8d07d5@256.webp?v=6,Ritual_Dagger.png,skipped,duplicate-image-content
Rivet Gun,https://bazaardb.gg/card/xby0vq1sp5tty75shgpc1y69mj/Rivet-Gun,https://s.bazaardb.gg/v1/z12.0/2dd4e2009dafd0cf867362168f742565b14b0f59@256.webp?v=6,Rivet_Gun.png,skipped,duplicate-image-content
Rocket Drone,https://bazaardb.gg/card/fgtx6hk21kvdh127qkd2qqkbwl/Rocket-Drone,https://s.bazaardb.gg/v1/z12.0/753632c8d1a052c7263ef407c7a36d3d9ea45195@256.webp?v=6,Rocket_Drone.png,skipped,duplicate-image-content
Rope,https://bazaardb.gg/card/mxt70v3v7jskbfn89lpcl4ld6h/Rope,https://s.bazaardb.gg/v1/z12.0/ebf10d111cbd365a92c9c5b81fdba9c83219d6f7@256.webp?v=6,Rope.png,skipped,duplicate-image-content
Ruby,https://bazaardb.gg/card/8mgdnk47v4wbmn7nlf648p49m0/Ruby,https://s.bazaardb.gg/v1/z12.0/131710ce1ca42bee460a97e8ec945652a7aeb68d@256.webp?v=6,Ruby.png,skipped,duplicate-image-content
Rune Axe,https://bazaardb.gg/card/126n49x64xzfbd9kqsyl53fw4pq/Rune-Axe,https://s.bazaardb.gg/v1/z12.0/b36b235e34b000b75d7e1491884c448ba86990c5@256.webp?v=6,Rune_Axe.png,skipped,duplicate-image-content
Runed Amulet,https://bazaardb.gg/card/bxm92h0hq9yg0zn2ty426slj9f/Runed-Amulet,https://s.bazaardb.gg/v1/z12.0/659f85c8930fe3a23ecb84fd01c930e3db30fbcf@256.webp?v=6,Runed_Amulet.png,skipped,duplicate-image-content
Runed Bracelet,https://bazaardb.gg/card/fpfbz9qpq3y66mnpzld8cwf0m1/Runed-Bracelet,https://s.bazaardb.gg/v1/z12.0/a0e96cd3f5248d22ad78539e439fd6f5b0394f32@256.webp?v=6,Runed_Bracelet.png,skipped,duplicate-image-content
Runic Potion,https://bazaardb.gg/card/3y3xdlz9d945x5zj8600vwm81y/Runic-Potion,https://s.bazaardb.gg/v1/z12.0/7d2c4d65d782e2b581b6db0e76dafaae6076756b@256.webp?v=6,Runic_Potion.png,skipped,duplicate-image-content
Saffron,https://bazaardb.gg/card/443pmqm4gp2xjjb14k871k4639/Saffron,https://s.bazaardb.gg/v1/z12.0/a412b35fe2a75684989b8af63ecece7fcd5d26c3@256.webp?v=6,Saffron.png,skipped,duplicate-image-content
Salt,https://bazaardb.gg/card/17xsbpgxk85c47g36g22nhydq75/Salt,https://s.bazaardb.gg/v1/z12.0/a4a17e909de79c5b2865cd9dc96b81bf841a4bf0@256.webp?v=6,Salt.png,skipped,duplicate-image-content
Santoku,https://bazaardb.gg/card/17w631lqy305nwknwc3c3qmkd7/Santoku,https://s.bazaardb.gg/v1/z12.0/1c9bf9d657cdba521e8237590659850ead95413f@256.webp?v=6,Santoku.png,skipped,duplicate-image-content
Sapphire,https://bazaardb.gg/card/bq9kxs1vd908nb5vyghqbnqs0n/Sapphire,https://s.bazaardb.gg/v1/z12.0/ec651203b9f5c072dc57c9aeece7099458a4beae@256.webp?v=6,Sapphire.png,skipped,duplicate-image-content
Scorchpepper,https://bazaardb.gg/card/hdzxltq4xsq1xl7vv2hbpgm8jt/Scorchpepper,https://s.bazaardb.gg/v1/z12.0/bb484a91b121b108ba10b7f7f15e2648b682be76@256.webp?v=6,Scorchpepper.png,skipped,duplicate-image-content
Scrap,https://bazaardb.gg/card/jwkpkqxx8fxy6hdnt2sjf91b5y/Scrap,https://s.bazaardb.gg/v1/z12.0/80e670847c0519953ae5fa8b280ce6e60504a8a0@256.webp?v=6,Scrap.png,skipped,duplicate-image-content
Sea Shell,https://bazaardb.gg/card/178fl5dnh4x2fs6tx7s97s3v174/Sea-Shell,https://s.bazaardb.gg/v1/z12.0/22280f5305534c3fa206bb07a38e1a3b9af81917@256.webp?v=6,Sea_Shell.png,skipped,duplicate-image-content
Seafood Cracker,https://bazaardb.gg/card/8w0xxxqcdc5sbj1nfg9wqy3hkn/Seafood-Cracker,https://s.bazaardb.gg/v1/z12.0/bd20417b3f621b7083e30c05d18788f79050a641@256.webp?v=6,Seafood_Cracker.png,skipped,duplicate-image-content
Seaweed,https://bazaardb.gg/card/pg95ktn9cwqhgd1qyst4fktbs3/Seaweed,https://s.bazaardb.gg/v1/z12.0/4d18a6908e9c1bee9403ae24a1dd3e19d76e3535@256.webp?v=6,Seaweed.png,skipped,duplicate-image-content
Security Blanket,https://bazaardb.gg/card/fc9hcf0fkcy7zkzck4whw19hb/Security-Blanket,https://s.bazaardb.gg/v1/z12.0/eb92d88022c66b257e940f1caa376dbffd8ef259@256.webp?v=6,Security_Blanket.png,skipped,duplicate-image-content
Seeker Probe,https://bazaardb.gg/card/12yh4vvwz8wszggtcwx636b44yh/Seeker-Probe,https://s.bazaardb.gg/v1/z12.0/0ef2b8b0062da2f621c34ca9610b0134d3e1de96@256.webp?v=6,Seeker_Probe.png,skipped,duplicate-image-content
Shard of Obsidian,https://bazaardb.gg/card/pk4s3pffb48jzy3lztj09z2yty/Shard-of-Obsidian,https://s.bazaardb.gg/v1/z12.0/c04e8805ad603a7cf30b19070bc3977856541139@256.webp?v=6,Shard_of_Obsidian.png,skipped,duplicate-image-content
Sharpening Stone,https://bazaardb.gg/card/14jhbf3hsnpxbqz23p9bj9q2vnk/Sharpening-Stone,https://s.bazaardb.gg/v1/z12.0/b0719a2fc92395e06c93717b23b52681616c4ff4@256.webp?v=6,Sharpening_Stone.png,skipped,duplicate-image-content
Shoe Blade,https://bazaardb.gg/card/nm6h6kl7pswvfqvx8qfnhvny35/Shoe-Blade,https://s.bazaardb.gg/v1/z12.0/bc00b840cc28444bd52882e266bb15eb39f089c9@256.webp?v=6,Shoe_Blade.png,skipped,duplicate-image-content
Shot Glasses,https://bazaardb.gg/card/mmcttwzlktylg5vhvpddn4ygp2/Shot-Glasses,https://s.bazaardb.gg/v1/z12.0/86ecd190bf33f1e2fc4a7814ffe26b47b3c419dc@256.webp?v=6,Shot_Glasses.png,skipped,duplicate-image-content
Shrinking Potion,https://bazaardb.gg/card/q3q8cm19q17fdt00xg23y978js/Shrinking-Potion,https://s.bazaardb.gg/v1/z12.0/6091dac5ae36273941d595ab3ee03786cca7a518@256.webp?v=6,Shrinking_Potion.png,skipped,duplicate-image-content
